name,city,rating,types,latitude,longitude,description,category,price_level,amenities,room_types,cuisine_type,specialties,food_type,historical_period,special_features,entertainment_type,wellness_type,family_type,created_at
Peninsula Tien Giang,Tien Giang,2.7,['peninsula'],10.536982172567136,106.38450613733389,Địa điểm peninsula tại Tien Giang,peninsula,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Police Station Tam Dao,Tam Dao,4.2,['police_station'],21.50575815900757,105.95333086090147,Địa điểm police station tại Tam Dao,police_station,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
University Hanoi,Hanoi,3.5,['university'],20.978706239163103,106.2644244267048,Địa điểm university tại Hanoi,university,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Convenience Store Binh Duong,Binh Duong,4.0,['convenience_store'],11.57240975618465,106.9380628242788,Địa điểm convenience store tại Binh Duong,convenience_store,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Post Office Binh Phuoc,Binh Phuoc,3.1,['post_office'],11.527022273763146,106.62656285093664,Địa điểm post office tại Binh Phuoc,post_office,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bay Mui Ne,Mui Ne,4.7,['bay'],10.942210252688872,108.4363789557724,Địa điểm bay tại Mui Ne,bay,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gas Station Dong Thap,Dong Thap,4.0,['gas_station'],10.338014805749124,105.8451401503484,Địa điểm gas station tại Dong Thap,gas_station,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gym Dong Nai,Dong Nai,4.7,['gym'],10.543174981565096,106.63994223744542,Địa điểm gym tại Dong Nai,gym,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Library Ho Chi Minh City,Ho Chi Minh City,3.9,['library'],10.613658788752714,106.2899211157404,Địa điểm library tại Ho Chi Minh City,library,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Island Cat Ba,Cat Ba,3.6,['island'],20.75774355334443,107.41364020937124,Địa điểm island tại Cat Ba,island,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Harbor Long An,Long An,2.8,['harbor'],10.49090834731569,107.07785933066631,Địa điểm harbor tại Long An,harbor,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fire Station Soc Trang,Soc Trang,3.6,['fire_station'],10.059930793427052,105.74029072897994,Địa điểm fire station tại Soc Trang,fire_station,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Nghe An,Nghe An,2.8,['aquarium'],19.10547645263828,105.38377406096816,Địa điểm aquarium tại Nghe An,aquarium,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bank Tay Ninh,Tay Ninh,3.9,['bank'],11.416205884360483,106.19948277669133,Địa điểm bank tại Tay Ninh,bank,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Golf Course Vung Tau,Vung Tau,4.9,['golf_course'],9.924120350118054,107.18834611291108,Địa điểm golf course tại Vung Tau,golf_course,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Plaza An Giang,An Giang,3.9,['market'],10.498799822770188,105.02989175093332,Địa điểm market tại An Giang,market,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Convenience Store Quang Nam,Quang Nam,4.4,['convenience_store'],16.082147493965913,108.39514726446252,Địa điểm convenience store tại Quang Nam,convenience_store,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Harbor Cat Ba,Cat Ba,2.5,['harbor'],20.555652856105898,106.92969064195448,Địa điểm harbor tại Cat Ba,harbor,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Mosque Hai Phong,Hai Phong,4.2,['mosque'],20.987862927254483,106.43429642799198,Địa điểm mosque tại Hai Phong,mosque,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gym Kon Tum,Kon Tum,3.5,['gym'],14.10888503568702,108.27568886423788,Địa điểm gym tại Kon Tum,gym,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Garden Kon Tum,Kon Tum,4.8,['garden'],14.480938184183584,107.6853220765006,Địa điểm garden tại Kon Tum,garden,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Peninsula Binh Thuan,Binh Thuan,4.2,['peninsula'],11.0916672953681,108.68335228885624,Địa điểm peninsula tại Binh Thuan,peninsula,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Market Tam Dao,Tam Dao,3.5,['shopping_mall'],21.63777985275705,105.81154990860657,Địa điểm shopping mall tại Tam Dao,shopping_mall,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Bac Lieu,Bac Lieu,3.1,['aquarium'],9.768104814049003,105.80070650802816,Địa điểm aquarium tại Bac Lieu,aquarium,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pub Mountain,Soc Trang,4.4,['cafe'],9.3232663279937,105.63881027725316,Địa điểm cafe tại Soc Trang,cafe,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cave Ninh Thuan,Ninh Thuan,3.7,['cave'],11.670176220809063,109.18105850966292,Địa điểm cave tại Ninh Thuan,cave,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Kon Tum,Kon Tum,3.5,['club'],14.578147269794744,108.16117583054076,Địa điểm club tại Kon Tum,club,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Clinic Da Nang,Da Nang,4.9,['clinic'],15.658482264412022,108.14146097522188,Địa điểm clinic tại Da Nang,clinic,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pagoda Bac Lieu,Bac Lieu,3.5,['pagoda'],9.634817534844077,105.36779124549729,Địa điểm pagoda tại Bac Lieu,pagoda,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Taxi Stand Vung Tau,Vung Tau,4.2,['taxi_stand'],10.052777875552913,106.63088132017624,Địa điểm taxi stand tại Vung Tau,taxi_stand,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Binh Dinh,Binh Dinh,4.7,['club'],13.052812385412825,108.68130764828544,Địa điểm club tại Binh Dinh,club,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fire Station Long An,Long An,4.2,['fire_station'],10.17241839949834,106.24207470332344,Địa điểm fire station tại Long An,fire_station,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Park Bac Lieu,Bac Lieu,4.1,['park'],9.193652894942904,105.34757395833576,Địa điểm park tại Bac Lieu,park,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Lake Sapa,Sapa,4.8,['lake'],22.772275122801,103.92474856255788,Địa điểm lake tại Sapa,lake,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pub River,Lam Dong,2.9,['pub'],12.188014231369468,108.8968017301892,Địa điểm pub tại Lam Dong,pub,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe Sunrise,Nghe An,4.7,['bar'],18.85662411043478,105.49659840654968,Địa điểm bar tại Nghe An,bar,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Church Phu Quoc,Phu Quoc,4.3,['church'],10.329868225884995,103.98313616453116,Địa điểm church tại Phu Quoc,church,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shopping Center Can Tho,Can Tho,4.3,['shopping_mall'],9.976873635676997,105.54664965999646,Địa điểm shopping mall tại Can Tho,shopping_mall,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Supermarket Binh Dinh,Binh Dinh,2.6,['supermarket'],13.528650231241633,108.59555814509432,Địa điểm supermarket tại Binh Dinh,supermarket,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Park Soc Trang,Soc Trang,4.6,['park'],9.80141906972685,106.39908498764996,Địa điểm park tại Soc Trang,park,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shrine Vung Tau,Vung Tau,3.6,['shrine'],10.425994139828358,106.69248006621838,Địa điểm shrine tại Vung Tau,shrine,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Salon Vung Tau,Vung Tau,4.1,['salon'],9.894502519197028,107.52199630027006,Địa điểm salon tại Vung Tau,salon,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
University Can Tho,Can Tho,3.0,['university'],10.207160068815698,105.71341086128872,Địa điểm university tại Can Tho,university,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fire Station Ninh Thuan,Ninh Thuan,2.9,['fire_station'],11.981456594276043,109.42666135223013,Địa điểm fire station tại Ninh Thuan,fire_station,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Temple Hoi An,Hoi An,3.1,['temple'],16.062766505346268,108.53633294817,Địa điểm temple tại Hoi An,temple,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Royal,Ha Long,2.6,['massage'],20.89145117651412,106.86144017955056,Địa điểm massage tại Ha Long,massage,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cave Quang Nam,Quang Nam,2.7,['cave'],16.041633250060464,108.4193022484779,Địa điểm cave tại Quang Nam,cave,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fire Station Long An,Long An,3.8,['fire_station'],10.197841438409752,106.75324344169924,Địa điểm fire station tại Long An,fire_station,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pharmacy Hau Giang,Hau Giang,4.7,['pharmacy'],9.439430975069389,105.96071527043898,Địa điểm pharmacy tại Hau Giang,pharmacy,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Hospital Hanoi,Hanoi,4.2,['hospital'],20.689420973418645,106.18006368219334,Địa điểm hospital tại Hanoi,hospital,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
University Binh Dinh,Binh Dinh,3.8,['university'],12.780998280809667,108.81778667838778,Địa điểm university tại Binh Dinh,university,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Monument Ca Mau,Ca Mau,4.6,['monument'],8.756621242571654,104.6978208001332,Địa điểm monument tại Ca Mau,monument,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
School Ninh Thuan,Ninh Thuan,4.5,['school'],11.974911428278771,109.1519710939346,Địa điểm school tại Ninh Thuan,school,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Airport Soc Trang,Soc Trang,4.4,['airport'],9.56146584965494,106.3529889080192,Địa điểm airport tại Soc Trang,airport,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Hau Giang,Hau Giang,3.3,['aquarium'],10.178855597403102,104.99403417030794,Địa điểm aquarium tại Hau Giang,aquarium,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Quang Ngai,Quang Ngai,3.9,['club'],14.682904317919444,108.83414076149565,Địa điểm club tại Quang Ngai,club,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Taxi Stand Phu Quoc,Phu Quoc,2.5,['taxi_stand'],10.568035654282344,104.27388163681348,Địa điểm taxi stand tại Phu Quoc,taxi_stand,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shrine Dong Thap,Dong Thap,4.2,['shrine'],10.541530462205408,106.14968492181175,Địa điểm shrine tại Dong Thap,shrine,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Park Long An,Long An,3.7,['park'],10.7023988939741,106.4047832103163,Địa điểm park tại Long An,park,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Port Nghe An,Nghe An,3.0,['port'],18.592647652842462,105.41220118434134,Địa điểm port tại Nghe An,port,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pharmacy Hue,Hue,3.0,['pharmacy'],16.784756747672205,107.40449796296924,Địa điểm pharmacy tại Hue,pharmacy,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Atm Quang Binh,Quang Binh,3.1,['atm'],17.332978038319613,106.45751824597758,Địa điểm atm tại Quang Binh,atm,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Ba Vi,Ba Vi,3.5,['aquarium'],21.196471585510587,105.847121373712,Địa điểm aquarium tại Ba Vi,aquarium,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Train Station Binh Duong,Binh Duong,3.1,['train_station'],11.264563346858177,106.62486749972648,Địa điểm train station tại Binh Duong,train_station,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Garden Ninh Thuan,Ninh Thuan,4.6,['garden'],11.332894975496515,108.99515004019706,Địa điểm garden tại Ninh Thuan,garden,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Marina Hoi An,Hoi An,4.1,['marina'],16.290794889066962,108.45306267178512,Địa điểm marina tại Hoi An,marina,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Stadium Kon Tum,Kon Tum,4.0,['stadium'],14.666698453875949,107.76996960211083,Địa điểm stadium tại Kon Tum,stadium,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Church Lam Dong,Lam Dong,2.5,['church'],12.003440384831896,108.0053724299857,Địa điểm church tại Lam Dong,church,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Zoo Ha Long,Ha Long,3.1,['zoo'],21.044201834045605,106.75961114513592,Địa điểm zoo tại Ha Long,zoo,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cinema Phu Quoc,Phu Quoc,2.6,['cinema'],10.655863589450297,103.609394175436,Địa điểm cinema tại Phu Quoc,cinema,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Mountain Binh Dinh,Binh Dinh,4.3,['mountain'],13.10508072319075,109.53406792902508,Địa điểm mountain tại Binh Dinh,mountain,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Swimming Pool Soc Trang,Soc Trang,4.5,['swimming_pool'],9.268083001502646,106.12048947093771,Địa điểm swimming pool tại Soc Trang,swimming_pool,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Swimming Pool Binh Phuoc,Binh Phuoc,2.5,['swimming_pool'],11.317995488112352,106.62680133167612,Địa điểm swimming pool tại Binh Phuoc,swimming_pool,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Port Vinh Long,Vinh Long,4.0,['port'],9.804682777764002,105.97342989615088,Địa điểm port tại Vinh Long,port,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Train Station Vung Tau,Vung Tau,3.7,['train_station'],9.916136884625868,106.76221031489918,Địa điểm train station tại Vung Tau,train_station,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Tien Giang,Tien Giang,3.1,['aquarium'],9.88155179110294,106.11862250029408,Địa điểm aquarium tại Tien Giang,aquarium,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe River,Binh Thuan,3.0,['cafe'],10.53449903357332,108.71210851059432,Địa điểm cafe tại Binh Thuan,cafe,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Atm Quang Ngai,Quang Ngai,4.2,['atm'],14.700526197041768,108.7258840339524,Địa điểm atm tại Quang Ngai,atm,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
University Bac Lieu,Bac Lieu,4.6,['university'],9.330123345543637,106.1004572453538,Địa điểm university tại Bac Lieu,university,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Park Ca Mau,Ca Mau,3.1,['park'],9.548876357233036,104.7576436276721,Địa điểm park tại Ca Mau,park,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bar River,Dak Lak,3.9,['cafe'],12.608821915899284,108.08678528387289,Địa điểm cafe tại Dak Lak,cafe,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Luxury,Quang Binh,3.9,['spa'],17.952600268047053,106.5404202742572,Địa điểm spa tại Quang Binh,spa,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Marina Dong Thap,Dong Thap,4.6,['marina'],10.29315592932335,106.02867678459928,Địa điểm marina tại Dong Thap,marina,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pharmacy Tam Dao,Tam Dao,3.0,['pharmacy'],21.84248768581336,106.09882787496176,Địa điểm pharmacy tại Tam Dao,pharmacy,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fire Station Quang Ngai,Quang Ngai,4.2,['fire_station'],15.15975239466835,108.96366579102396,Địa điểm fire station tại Quang Ngai,fire_station,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Market Kien Giang,Kien Giang,3.3,['shopping_mall'],9.47042126031123,105.44155906555729,Địa điểm shopping mall tại Kien Giang,shopping_mall,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Atm Soc Trang,Soc Trang,3.4,['atm'],9.46460548898985,106.22360592858212,Địa điểm atm tại Soc Trang,atm,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Museum Kon Tum,Kon Tum,3.1,['museum'],14.15604008453539,107.98550367999115,Địa điểm museum tại Kon Tum,museum,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe Sunset,Binh Duong,3.2,['pub'],10.82566964526272,106.076049751605,Địa điểm pub tại Binh Duong,pub,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Zen,Can Tho,3.0,['massage'],9.845045893935858,105.89553727293588,Địa điểm massage tại Can Tho,massage,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Police Station Ba Ria - Vung Tau,Ba Ria - Vung Tau,3.0,['police_station'],10.553226986577048,106.60597178581436,Địa điểm police station tại Ba Ria - Vung Tau,police_station,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Plaza Quang Nam,Quang Nam,3.5,['shopping_mall'],15.42246750457067,108.73855033334856,Địa điểm shopping mall tại Quang Nam,shopping_mall,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Golf Course Ba Ria - Vung Tau,Ba Ria - Vung Tau,3.9,['golf_course'],10.811399852214532,106.91046586335308,Địa điểm golf course tại Ba Ria - Vung Tau,golf_course,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Temple Vinh Long,Vinh Long,4.6,['temple'],9.79708640128568,105.86907141797148,Địa điểm temple tại Vinh Long,temple,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Waterfall Tra Vinh,Tra Vinh,3.5,['waterfall'],9.66296824291421,106.00557464457708,Địa điểm waterfall tại Tra Vinh,waterfall,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gas Station Nghe An,Nghe An,3.2,['gas_station'],19.039032436239804,105.74258756287588,Địa điểm gas station tại Nghe An,gas_station,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Police Station Binh Phuoc,Binh Phuoc,4.3,['police_station'],11.399260172884368,106.331055155364,Địa điểm police station tại Binh Phuoc,police_station,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Library Quang Tri,Quang Tri,4.9,['library'],17.09334899396206,107.6149745884828,Địa điểm library tại Quang Tri,library,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Museum Gia Lai,Gia Lai,3.9,['museum'],14.432018715949042,107.5441218335069,Địa điểm museum tại Gia Lai,museum,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Church Thua Thien Hue,Thua Thien Hue,3.6,['church'],16.177597336124844,107.61331345213364,Địa điểm church tại Thua Thien Hue,church,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
River Dong Thap,Dong Thap,3.5,['river'],10.286859223846555,105.70505847687814,Địa điểm river tại Dong Thap,river,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bar Ocean,Ba Ria - Vung Tau,2.8,['cafe'],10.71961850311071,107.12081955794244,Địa điểm cafe tại Ba Ria - Vung Tau,cafe,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Clinic Quy Nhon,Quy Nhon,4.5,['clinic'],13.613294906905622,108.9021653289086,Địa điểm clinic tại Quy Nhon,clinic,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Monument Ca Mau,Ca Mau,3.8,['monument'],9.184260886619407,105.3270141981193,Địa điểm monument tại Ca Mau,monument,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe Sunrise,Hai Phong,4.2,['bar'],21.10540079781289,106.39586791025388,Địa điểm bar tại Hai Phong,bar,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Marina Hue,Hue,2.8,['marina'],16.10395713811926,107.59557051600466,Địa điểm marina tại Hue,marina,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Taxi Stand Hai Phong,Hai Phong,4.7,['taxi_stand'],20.569064617370127,106.44863751854685,Địa điểm taxi stand tại Hai Phong,taxi_stand,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pagoda Ho Chi Minh City,Ho Chi Minh City,4.3,['pagoda'],10.988259094747344,107.07116267696706,Địa điểm pagoda tại Ho Chi Minh City,pagoda,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Monument Hau Giang,Hau Giang,3.1,['monument'],10.093864602942263,105.14880557105042,Địa điểm monument tại Hau Giang,monument,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
School Phu Yen,Phu Yen,4.6,['school'],13.489205379430176,109.53635753598644,Địa điểm school tại Phu Yen,school,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fitness Long An,Long An,2.6,['fitness'],10.25416000617912,106.4551341471576,Địa điểm fitness tại Long An,fitness,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Tien Giang,Tien Giang,4.5,['aquarium'],10.653831950413876,106.7063244551852,Địa điểm aquarium tại Tien Giang,aquarium,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Memorial Quang Tri,Quang Tri,2.7,['memorial'],17.110374433798544,107.23689820163638,Địa điểm memorial tại Quang Tri,memorial,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Beach Dak Nong,Dak Nong,3.0,['beach'],12.458393834851517,108.11386903540986,Địa điểm beach tại Dak Nong,beach,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Salon Vinh Long,Vinh Long,3.0,['salon'],10.388652181489004,106.16191851346784,Địa điểm salon tại Vinh Long,salon,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bank Ho Chi Minh City,Ho Chi Minh City,4.1,['bank'],10.553905712787191,106.61710514092516,Địa điểm bank tại Ho Chi Minh City,bank,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Stadium Long An,Long An,4.8,['stadium'],10.381338026695149,106.97724087141282,Địa điểm stadium tại Long An,stadium,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Mountain Binh Thuan,Binh Thuan,4.0,['mountain'],10.916262651524216,108.09940228846796,Địa điểm mountain tại Binh Thuan,mountain,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Hospital Quang Tri,Quang Tri,3.1,['hospital'],16.32143691820557,107.3935624387692,Địa điểm hospital tại Quang Tri,hospital,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe River,Can Tho,4.0,['cafe'],9.677370818086676,105.63185270404236,Địa điểm cafe tại Can Tho,cafe,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Binh Duong,Binh Duong,3.7,['club'],11.054220924076734,106.78396800346056,Địa điểm club tại Binh Duong,club,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Church Kien Giang,Kien Giang,2.6,['church'],10.120397199479868,104.92504075042598,Địa điểm church tại Kien Giang,church,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Stadium Can Tho,Can Tho,4.3,['stadium'],10.449396583386903,105.9344309844854,Địa điểm stadium tại Can Tho,stadium,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
